"COUNTRY","POPULATION (M)","GDP (B, USD)","G20 RANK","OECD RANK","ASIA RANK","OVERALL RANK","POST CITY","POST COUNTRY","TYPE OF POST","POST TYPE TITLE"
"Malaysia","31.2","296","","","8","32","Berlin","Germany","Embassy / High Commission","Embassy"
"Malaysia","31.2","296","","","8","32","Accra","Ghana","Embassy / High Commission","High Commission"
"Malaysia","31.2","296","","","8","32","Budapest","Hungary","Embassy / High Commission","Embassy"
"Malaysia","31.2","296","","","8","32","New Delhi","India","Embassy / High Commission","High Commission"
"Malaysia","31.2","296","","","8","32","Jakarta","Indonesia","Embassy / High Commission","Embassy"
"Malaysia","31.2","296","","","8","32","Tehran","Iran Islamic Republic of","Embassy / High Commission","Embassy"
"Malaysia","31.2","296","","","8","32","Dublin","Ireland","Embassy / High Commission","Embassy"
"Malaysia","31.2","296","","","8","32","Rome","Italy","Embassy / High Commission","Embassy"
"Malaysia","31.2","296","","","8","32","Tokyo","Japan","Embassy / High Commission","Embassy"
"Malaysia","31.2","296","","","8","32","Amman","Jordan","Embassy / High Commission","Embassy"
"Malaysia","31.2","296","","","8","32","Astana","Kazakhstan","Embassy / High Commission","Embassy"
"Malaysia","31.2","296","","","8","32","Nairobi","Kenya","Embassy / High Commission","High Commission"
"Malaysia","31.2","296","","","8","32","Pyongyang","Korea Democratic People's Republic of (North Korea)","Embassy / High Commission","Embassy"
"Malaysia","31.2","296","","","8","32","Seoul","Korea Republic of (South Korea)","Embassy / High Commission","Embassy"
"Malaysia","31.2","296","","","8","32","Kuwait City","Kuwait","Embassy / High Commission","Embassy"
"Malaysia","31.2","296","","","8","32","Vientiane","Lao People's Democratic Republic","Embassy / High Commission","Embassy"
"Malaysia","31.2","296","","","8","32","Beirut","Lebanon","Embassy / High Commission","Embassy"
"Malaysia","31.2","296","","","8","32","Mexico City","Mexico","Embassy / High Commission","Embassy"
"Malaysia","31.2","296","","","8","32","Rabat","Morocco","Embassy / High Commission","Embassy"
"Malaysia","31.2","296","","","8","32","Yangon","Myanmar","Embassy / High Commission","Embassy"
"Malaysia","31.2","296","","","8","32","Windhoek","Namibia","Embassy / High Commission","High Commission"
"Malaysia","31.2","296","","","8","32","Kathmandu","Nepal","Embassy / High Commission","Embassy"
"Malaysia","31.2","296","","","8","32","The Hague","Netherlands","Embassy / High Commission","Embassy"
"Malaysia","31.2","296","","","8","32","Wellington","New Zealand","Embassy / High Commission","High Commission"
"Malaysia","31.2","296","","","8","32","Abuja","Nigeria","Embassy / High Commission","High Commission"
"Malaysia","31.2","296","","","8","32","Muscat","Oman","Embassy / High Commission","Embassy"
"Malaysia","31.2","296","","","8","32","Islamabad","Pakistan","Embassy / High Commission","High Commission"
"Malaysia","31.2","296","","","8","32","Port Moresby","Papua New Guinea","Embassy / High Commission","High Commission"
"Malaysia","31.2","296","","","8","32","Lima","Peru","Embassy / High Commission","Embassy"
"Malaysia","31.2","296","","","8","32","Manila","Philippines","Embassy / High Commission","Embassy"
"Malaysia","31.2","296","","","8","32","Warsaw","Poland","Embassy / High Commission","Embassy"
"Malaysia","31.2","296","","","8","32","Doha","Qatar","Embassy / High Commission","Embassy"
"Malaysia","31.2","296","","","8","32","Bucharest","Romania","Embassy / High Commission","Embassy"
"Malaysia","31.2","296","","","8","32","Moscow","Russian Federation","Embassy / High Commission","Embassy"
"Malaysia","31.2","296","","","8","32","Riyadh","Saudi Arabia","Embassy / High Commission","Embassy"
"Malaysia","31.2","296","","","8","32","Dakar","Senegal","Embassy / High Commission","Embassy"
"Malaysia","31.2","296","","","8","32","Belgrade","Serbia","Embassy / High Commission","Embassy"
"Malaysia","31.2","296","","","8","32","Singapore","Singapore","Embassy / High Commission","High Commission"
"Malaysia","31.2","296","","","8","32","Pretoria","South Africa","Embassy / High Commission","High Commission"
"Malaysia","31.2","296","","","8","32","Madrid","Spain","Embassy / High Commission","Embassy"
"Malaysia","31.2","296","","","8","32","Colombo","Sri Lanka","Embassy / High Commission","High Commission"
"Malaysia","31.2","296","","","8","32","Khartoum","Sudan","Embassy / High Commission","Embassy"
"Malaysia","31.2","296","","","8","32","Stockholm","Sweden","Embassy / High Commission","Embassy"
"Malaysia","31.2","296","","","8","32","Bern","Switzerland","Embassy / High Commission","Embassy"
"Malaysia","31.2","296","","","8","32","Bangkok","Thailand","Embassy / High Commission","Embassy"
"Malaysia","31.2","296","","","8","32","Dili","Timor-Leste","Embassy / High Commission","Embassy"
"Malaysia","31.2","296","","","8","32","Ankara","Turkey","Embassy / High Commission","Embassy"
"Malaysia","31.2","296","","","8","32","Ashgabat","Turkmenistan","Embassy / High Commission","Embassy"
"Malaysia","31.2","296","","","8","32","Kiev","Ukraine","Embassy / High Commission","Embassy"
"Malaysia","31.2","296","","","8","32","Abu Dhabi","United Arab Emirates","Embassy / High Commission","Embassy"
"Malaysia","31.2","296","","","8","32","London","United Kingdom","Embassy / High Commission","High Commission"
"Malaysia","31.2","296","","","8","32","Washington DC","United States","Embassy / High Commission","Embassy"
"Malaysia","31.2","296","","","8","32","Tashkent","Uzbekistan","Embassy / High Commission","Embassy"
"Malaysia","31.2","296","","","8","32","Holy See","Vatican City State","Embassy / High Commission","Embassy"
"Malaysia","31.2","296","","","8","32","Caracas","Venezuela Bolivarian Republic of","Embassy / High Commission","Embassy"
"Malaysia","31.2","296","","","8","32","Hanoi","Vietnam","Embassy / High Commission","Embassy"
"Malaysia","31.2","296","","","8","32","Harare","Zimbabwe","Embassy / High Commission","Embassy"
"Malaysia","31.2","296","","","8","32","Melbourne","Australia","Consulate / Consulate-General","Consulate-General"
"Malaysia","31.2","296","","","8","32","Perth","Australia","Consulate / Consulate-General","Consulate-General"
"Malaysia","31.2","296","","","8","32","Vancouver","Canada","Consulate / Consulate-General","Consulate-General"
"Malaysia","31.2","296","","","8","32","Guangzhou","China","Consulate / Consulate-General","Consulate-General"
"Malaysia","31.2","296","","","8","32","Hong Kong","China","Consulate / Consulate-General","Consulate-General"
"Malaysia","31.2","296","","","8","32","Kunming","China","Consulate / Consulate-General","Consulate-General"
"Malaysia","31.2","296","","","8","32","Nanning","China","Consulate / Consulate-General","Consulate-General"
"Malaysia","31.2","296","","","8","32","Shanghai","China","Consulate / Consulate-General","Consulate-General"
"Malaysia","31.2","296","","","8","32","Xian","China","Consulate / Consulate-General","Consulate-General"
"Malaysia","31.2","296","","","8","32","Frankfurt","Germany","Consulate / Consulate-General","Consulate-General"
"Malaysia","31.2","296","","","8","32","Chennai","India","Consulate / Consulate-General","Consulate-General"
"Malaysia","31.2","296","","","8","32","Mumbai","India","Consulate / Consulate-General","Consulate-General"
"Malaysia","31.2","296","","","8","32","Medan","Indonesia","Consulate / Consulate-General","Consulate-General"
"Malaysia","31.2","296","","","8","32","Pekanbaru","Indonesia","Consulate / Consulate-General","Consulate"
"Malaysia","31.2","296","","","8","32","Pontianak","Indonesia","Consulate / Consulate-General","Consulate"
"Malaysia","31.2","296","","","8","32","Karachi","Pakistan","Consulate / Consulate-General","Consulate-General"
"Malaysia","31.2","296","","","8","32","Davao City","Philippines","Consulate / Consulate-General","Consulate-General"
"Malaysia","31.2","296","","","8","32","Jeddah","Saudi Arabia","Consulate / Consulate-General","Consulate-General"
"Malaysia","31.2","296","","","8","32","Songkhala","Thailand","Consulate / Consulate-General","Consulate-General"
"Malaysia","31.2","296","","","8","32","Dubai","United Arab Emirates","Consulate / Consulate-General","Consulate-General"
"Malaysia","31.2","296","","","8","32","Los Angeles","United States","Consulate / Consulate-General","Consulate-General"
"Malaysia","31.2","296","","","8","32","New York","United States","Consulate / Consulate-General","Consulate-General"
"Malaysia","31.2","296","","","8","32","Ho Chi Minh City","Vietnam","Consulate / Consulate-General","Consulate-General"
"Malaysia","31.2","296","","","8","32","Jakarta","Indonesia","Permanent Mission","Mission to ASEAN"
"Malaysia","31.2","296","","","8","32","Geneva","Switzerland","Permanent Mission","Mission to UN"
"Malaysia","31.2","296","","","8","32","New York","United States","Permanent Mission","Mission to UN"
"Malaysia","31.2","296","","","8","32","Taipei","Taiwan*","Other","Friendship & Trade Centre"
"Mexico","127.5","1046","13","10","","14","Algiers","Algeria","Embassy / High Commission","Embassy"
"Mexico","127.5","1046","13","10","","14","Buenos Aires","Argentina","Embassy / High Commission","Embassy"
"Mexico","127.5","1046","13","10","","14","Canberra","Australia","Embassy / High Commission","Embassy"
"Mexico","127.5","1046","13","10","","14","Vienna","Austria","Embassy / High Commission","Embassy"
"Mexico","127.5","1046","13","10","","14","Baku","Azerbaijan","Embassy / High Commission","Embassy"
"Mexico","127.5","1046","13","10","","14","Brussels","Belgium","Embassy / High Commission","Embassy & Mission to EU"
"Mexico","127.5","1046","13","10","","14","Belmopan","Belize","Embassy / High Commission","Embassy"
"Mexico","127.5","1046","13","10","","14","La Paz","Bolivia Plurinational State of","Embassy / High Commission","Embassy"
"Mexico","127.5","1046","13","10","","14","Brasilia","Brazil","Embassy / High Commission","Embassy"
"Mexico","127.5","1046","13","10","","14","Ottawa","Canada","Embassy / High Commission","Embassy"
"Mexico","127.5","1046","13","10","","14","Santiago","Chile","Embassy / High Commission","Embassy"
"Mexico","127.5","1046","13","10","","14","Beijing","China","Embassy / High Commission","Embassy"
"Mexico","127.5","1046","13","10","","14","Bogota","Colombia","Embassy / High Commission","Embassy"
"Mexico","127.5","1046","13","10","","14","San Jose","Costa Rica","Embassy / High Commission","Embassy"
"Mexico","127.5","1046","13","10","","14","Havana","Cuba","Embassy / High Commission","Embassy"
"Mexico","127.5","1046","13","10","","14","Prague","Czech Republic","Embassy / High Commission","Embassy"
"Mexico","127.5","1046","13","10","","14","Copenhagen","Denmark","Embassy / High Commission","Embassy"
"Mexico","127.5","1046","13","10","","14","Santo Domingo","Dominican Republic","Embassy / High Commission","Embassy"
"Mexico","127.5","1046","13","10","","14","Quito","Ecuador","Embassy / High Commission","Embassy"
"Mexico","127.5","1046","13","10","","14","Cairo","Egypt","Embassy / High Commission","Embassy"
"Mexico","127.5","1046","13","10","","14","San Salvador","El Salvador","Embassy / High Commission","Embassy"
"Mexico","127.5","1046","13","10","","14","Addis Ababa","Ethiopia","Embassy / High Commission","Embassy"
"Mexico","127.5","1046","13","10","","14","Helsinki","Finland","Embassy / High Commission","Embassy"
"Mexico","127.5","1046","13","10","","14","Paris","France","Embassy / High Commission","Embassy"
"Mexico","127.5","1046","13","10","","14","Berlin","Germany","Embassy / High Commission","Embassy"
"Mexico","127.5","1046","13","10","","14","Accra","Ghana","Embassy / High Commission","Embassy"
"Mexico","127.5","1046","13","10","","14","Athens","Greece","Embassy / High Commission","Embassy"
"Mexico","127.5","1046","13","10","","14","Guatemala City","Guatemala","Embassy / High Commission","Embassy"
"Mexico","127.5","1046","13","10","","14","Georgetown","Guyana","Embassy / High Commission","Embassy"
"Mexico","127.5","1046","13","10","","14","Port-au-Prince","Haiti","Embassy / High Commission","Embassy"
"Mexico","127.5","1046","13","10","","14","Tegucigalpa","Honduras","Embassy / High Commission","Embassy"
"Mexico","127.5","1046","13","10","","14","Budapest","Hungary","Embassy / High Commission","Embassy"
"Mexico","127.5","1046","13","10","","14","New Delhi","India","Embassy / High Commission","Embassy"
"Mexico","127.5","1046","13","10","","14","Jakarta","Indonesia","Embassy / High Commission","Embassy"
"Mexico","127.5","1046","13","10","","14","Tehran","Iran Islamic Republic of","Embassy / High Commission","Embassy"
"Mexico","127.5","1046","13","10","","14","Dublin","Ireland","Embassy / High Commission","Embassy"
"Mexico","127.5","1046","13","10","","14","Tel Aviv","Israel","Embassy / High Commission","Embassy"
"Mexico","127.5","1046","13","10","","14","Rome","Italy","Embassy / High Commission","Embassy"
"Mexico","127.5","1046","13","10","","14","Kingston","Jamaica","Embassy / High Commission","Embassy"
"Mexico","127.5","1046","13","10","","14","Tokyo","Japan","Embassy / High Commission","Embassy"
"Mexico","127.5","1046","13","10","","14","Amman","Jordan","Embassy / High Commission","Embassy"
"Mexico","127.5","1046","13","10","","14","Nairobi","Kenya","Embassy / High Commission","Embassy"
"Mexico","127.5","1046","13","10","","14","Seoul","Korea Republic of (South Korea)","Embassy / High Commission","Embassy"
"Mexico","127.5","1046","13","10","","14","Kuwait City","Kuwait","Embassy / High Commission","Embassy"
"Mexico","127.5","1046","13","10","","14","Beirut","Lebanon","Embassy / High Commission","Embassy"
"Mexico","127.5","1046","13","10","","14","Kuala Lumpur","Malaysia","Embassy / High Commission","Embassy"
"Mexico","127.5","1046","13","10","","14","Rabat","Morocco","Embassy / High Commission","Embassy"
"Mexico","127.5","1046","13","10","","14","The Hague","Netherlands","Embassy / High Commission","Embassy"
"Mexico","127.5","1046","13","10","","14","Wellington","New Zealand","Embassy / High Commission","Embassy"
"Mexico","127.5","1046","13","10","","14","Managua","Nicaragua","Embassy / High Commission","Embassy"
