"send_country","meta_population_millions","meta_gdp_usd_billions"
"Thailand",69.4,505
"Thailand",69.4,505
"Thailand",69.4,505
"Thailand",69.4,505
"Thailand",69.4,505
"Thailand",69.4,505
"Thailand",69.4,505
"Thailand",69.4,505
"Thailand",69.4,505
"Thailand",69.4,505
"Thailand",69.4,505
"Thailand",69.4,505
"Thailand",69.4,505
"Thailand",69.4,505
"Thailand",69.4,505
"Thailand",69.4,505
"Thailand",69.4,505
"Thailand",69.4,505
"Thailand",69.4,505
"Thailand",69.4,505
"Thailand",69.4,505
"Thailand",69.4,505
"Thailand",69.4,505
"Thailand",69.4,505
"Thailand",69.4,505
"Thailand",69.4,505
"Thailand",69.4,505
"Thailand",69.4,505
"Thailand",69.4,505
"Thailand",69.4,505
"Thailand",69.4,505
"Thailand",69.4,505
"Thailand",69.4,505
"Thailand",69.4,505
"Thailand",69.4,505
"Thailand",69.4,505
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"Turkey",82.3,767
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United Kingdom",66.5,2825
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"United States",327.2,20494
"Vietnam",95.5,245
"Vietnam",95.5,245
"Vietnam",95.5,245
"Vietnam",95.5,245
"Vietnam",95.5,245
"Vietnam",95.5,245
"Vietnam",95.5,245
"Vietnam",95.5,245
"Vietnam",95.5,245
"Vietnam",95.5,245
"Vietnam",95.5,245
"Vietnam",95.5,245
"Vietnam",95.5,245
"Vietnam",95.5,245
"Vietnam",95.5,245
"Vietnam",95.5,245
"Vietnam",95.5,245
"Vietnam",95.5,245
"Vietnam",95.5,245
"Vietnam",95.5,245
"Vietnam",95.5,245
"Vietnam",95.5,245
"Vietnam",95.5,245
"Vietnam",95.5,245
"Vietnam",95.5,245
"Vietnam",95.5,245
"Vietnam",95.5,245
"Vietnam",95.5,245
"Vietnam",95.5,245
"Vietnam",95.5,245
"Vietnam",95.5,245
"Vietnam",95.5,245
"Vietnam",95.5,245
"Vietnam",95.5,245
"Vietnam",95.5,245
"Vietnam",95.5,245
"Vietnam",95.5,245
"Vietnam",95.5,245
"Vietnam",95.5,245
"Vietnam",95.5,245
"Vietnam",95.5,245
"Vietnam",95.5,245
"Vietnam",95.5,245
"Vietnam",95.5,245
"Vietnam",95.5,245
"Vietnam",95.5,245
"Vietnam",95.5,245
"Vietnam",95.5,245
"Vietnam",95.5,245
"Vietnam",95.5,245
"Vietnam",95.5,245
"Vietnam",95.5,245
"Vietnam",95.5,245
"Vietnam",95.5,245
"Vietnam",95.5,245
"Vietnam",95.5,245
"Vietnam",95.5,245
"Vietnam",95.5,245
"Vietnam",95.5,245
"Vietnam",95.5,245
"Vietnam",95.5,245
"Vietnam",95.5,245
"Vietnam",95.5,245
"Vietnam",95.5,245
"Vietnam",95.5,245
"Vietnam",95.5,245
"Vietnam",95.5,245
"Vietnam",95.5,245
"Vietnam",95.5,245
"Vietnam",95.5,245
"Vietnam",95.5,245
"Vietnam",95.5,245
"Vietnam",95.5,245
"Vietnam",95.5,245
"Vietnam",95.5,245
"Vietnam",95.5,245
"Vietnam",95.5,245
"Vietnam",95.5,245
"Vietnam",95.5,245
"Vietnam",95.5,245
"Vietnam",95.5,245
"Vietnam",95.5,245
"Vietnam",95.5,245
"Vietnam",95.5,245
"Vietnam",95.5,245
"Vietnam",95.5,245
"Vietnam",95.5,245
"Vietnam",95.5,245
"Vietnam",95.5,245
"Vietnam",95.5,245
"Vietnam",95.5,245
"Vietnam",95.5,245
"Vietnam",95.5,245
"Vietnam",95.5,245
"Vietnam",95.5,245
"Vietnam",95.5,245
